player_id,registration_date,country,segment,status,preferred_game,deposit_method,last_login,kyc_verified
P00908,2023-03-19,Cyprus,VIP,Self-Excluded,Table Games,Bank Transfer,2024-09-17,Yes
P00909,2024-02-16,Nigeria,Whale,Self-Excluded,Slots,Bank Transfer,2024-04-03,Yes
P00910,2024-06-27,India,Regular,Inactive,Slots,Bank Transfer,2024-08-19,Yes
P00911,2024-11-10,Canada,Casual,Inactive,Sports Betting,Bank Transfer,2024-11-16,Yes
P00912,2024-07-14,Finland,Casual,Active,Live Casino,Crypto,2024-12-17,Yes
P00913,2024-04-23,Finland,Whale,Active,Poker,Crypto,2024-12-27,No
P00914,2023-03-03,Sweden,Regular,Inactive,Live Casino,E-Wallet,2024-03-10,Yes
P00915,2023-11-04,India,Regular,Dormant,Slots,E-Wallet,2024-06-01,No
P00916,2023-10-21,Nigeria,Casual,Inactive,Live Casino,Crypto,2024-02-29,Yes
P00917,2023-01-29,Brazil,Casual,Active,Sports Betting,Crypto,2024-12-30,Yes
P00918,2024-10-24,Cyprus,Casual,Dormant,Live Casino,Bank Transfer,2024-10-24,Yes
P00919,2023-10-12,UK,Casual,Self-Excluded,Sports Betting,Credit Card,2024-01-10,Yes
P00920,2023-11-18,Canada,VIP,Inactive,Table Games,Credit Card,2023-12-20,Yes
P00921,2023-05-24,Finland,VIP,Active,Slots,Bank Transfer,2024-12-26,Yes
P00922,2024-09-06,India,Casual,Active,Table Games,Crypto,2024-12-29,No
P00923,2024-03-09,Malta,Regular,Active,Live Casino,Bank Transfer,2024-12-18,Yes
P00924,2024-08-26,India,Casual,Active,Slots,Bank Transfer,2024-12-25,Yes
P00925,2023-09-10,India,Casual,Dormant,Sports Betting,Bank Transfer,2023-11-23,No
P00926,2024-09-12,UK,Casual,Active,Live Casino,Bank Transfer,2024-12-28,Yes
P00927,2024-12-18,Germany,Casual,Inactive,Poker,E-Wallet,2024-12-18,No
P00928,2024-02-07,Brazil,Casual,Dormant,Table Games,Credit Card,2024-09-28,No
P00929,2023-11-01,Malta,Regular,Active,Sports Betting,Bank Transfer,2024-12-31,No
P00930,2024-02-21,Germany,Regular,Dormant,Sports Betting,Crypto,2024-05-01,Yes
P00931,2023-12-07,Malta,VIP,Inactive,Table Games,Credit Card,2024-01-27,Yes
P00932,2024-07-14,UK,Regular,Self-Excluded,Slots,E-Wallet,2024-11-07,Yes
P00933,2023-05-20,Brazil,Regular,Active,Table Games,Credit Card,2024-12-20,Yes
P00934,2024-12-31,Malta,Casual,Dormant,Poker,Crypto,2024-12-31,No
P00935,2024-05-04,Brazil,Casual,Dormant,Live Casino,Bank Transfer,2024-06-07,No
P00936,2024-02-29,Canada,Casual,Inactive,Poker,E-Wallet,2024-09-17,Yes
P00937,2024-07-25,Germany,Casual,Inactive,Sports Betting,E-Wallet,2024-09-21,Yes
P00938,2023-02-20,Nigeria,VIP,Active,Table Games,E-Wallet,2024-12-23,Yes
P00939,2024-08-03,Finland,Casual,Active,Sports Betting,Crypto,2024-12-28,No
P00940,2023-08-18,Brazil,Casual,Self-Excluded,Table Games,Crypto,2023-11-23,Yes
P00941,2023-07-31,Brazil,Casual,Inactive,Live Casino,Crypto,2024-09-24,Yes
P00942,2023-01-30,Cyprus,Regular,Active,Poker,Crypto,2024-12-21,No
P00943,2024-12-01,Germany,Casual,Inactive,Slots,Crypto,2024-12-01,Yes
P00944,2024-12-10,Cyprus,Casual,Inactive,Sports Betting,Crypto,2024-12-10,Yes
P00945,2023-04-08,India,Casual,Inactive,Live Casino,Crypto,2023-05-31,No
P00946,2024-11-17,Nigeria,Whale,Dormant,Slots,Credit Card,2024-11-17,Yes
P00947,2023-11-06,Malta,Regular,Dormant,Poker,Credit Card,2024-05-13,Yes
P00948,2024-05-30,Sweden,Casual,Inactive,Live Casino,Credit Card,2024-08-24,Yes
P00949,2023-05-26,UK,Regular,Active,Live Casino,Crypto,2024-12-22,No
P00950,2024-01-05,Brazil,VIP,Dormant,Poker,Bank Transfer,2024-05-28,Yes
P00951,2023-06-18,Malta,Casual,Active,Poker,Crypto,2024-12-24,Yes
P00952,2023-08-24,Brazil,Casual,Active,Live Casino,Crypto,2024-12-24,Yes
P00953,2024-05-21,Finland,Whale,Active,Sports Betting,Crypto,2024-12-22,Yes
P00954,2023-06-01,Cyprus,VIP,Active,Table Games,E-Wallet,2024-12-18,No
P00955,2023-10-07,Nigeria,Regular,Inactive,Live Casino,Credit Card,2024-09-10,Yes
P00956,2024-03-02,Sweden,Regular,Dormant,Slots,Bank Transfer,2024-05-04,Yes
P00957,2024-11-27,Nigeria,Regular,Active,Slots,Bank Transfer,2024-12-22,Yes
P00958,2024-12-25,Sweden,Casual,Self-Excluded,Table Games,Credit Card,2024-12-25,Yes
P00959,2024-09-29,Nigeria,Casual,Dormant,Live Casino,E-Wallet,2024-10-01,No
P00960,2023-10-17,Germany,VIP,Active,Poker,Crypto,2024-12-17,Yes
P00961,2023-09-03,Germany,Casual,Dormant,Slots,E-Wallet,2024-03-25,Yes
P00962,2023-10-19,Malta,Regular,Inactive,Slots,Bank Transfer,2024-09-17,Yes
P00963,2023-11-14,Malta,Casual,Dormant,Table Games,Credit Card,2024-09-17,No
P00964,2024-05-16,Sweden,Regular,Inactive,Table Games,Crypto,2024-08-23,Yes
P00965,2024-01-13,Canada,Casual,Inactive,Slots,Credit Card,2024-08-22,Yes
P00966,2024-11-23,Malta,Whale,Active,Sports Betting,Credit Card,2024-12-27,Yes
P00967,2024-05-04,Brazil,Casual,Active,Live Casino,Crypto,2024-12-19,Yes
P00968,2023-03-20,Germany,Casual,Dormant,Poker,Crypto,2024-08-26,Yes
P00969,2024-08-05,Brazil,Casual,Dormant,Poker,Credit Card,2024-08-27,No
P00970,2024-11-08,Canada,Casual,Inactive,Slots,Credit Card,2024-11-13,Yes
P00971,2023-11-18,Sweden,Regular,Inactive,Poker,Bank Transfer,2024-07-07,Yes
P00972,2023-07-11,Nigeria,VIP,Active,Table Games,Credit Card,2024-12-18,Yes
P00973,2024-02-09,Sweden,Casual,Active,Sports Betting,Crypto,2024-12-19,No
P00974,2024-09-08,Nigeria,Whale,Inactive,Poker,Bank Transfer,2024-10-16,Yes
P00975,2024-11-22,Germany,Whale,Active,Live Casino,E-Wallet,2024-12-21,Yes
P00976,2023-01-17,UK,Casual,Self-Excluded,Live Casino,Crypto,2023-07-28,Yes
P00977,2024-03-22,Cyprus,Regular,Dormant,Slots,Bank Transfer,2024-08-06,No
P00978,2024-03-08,Malta,Casual,Active,Sports Betting,Crypto,2024-12-19,Yes
P00979,2024-08-22,Nigeria,VIP,Active,Sports Betting,Credit Card,2024-12-21,Yes
P00980,2024-12-31,Canada,Casual,Inactive,Sports Betting,Bank Transfer,2024-12-31,Yes
P00981,2024-06-09,Sweden,Casual,Inactive,Live Casino,Credit Card,2024-11-12,Yes
P00982,2023-11-20,Canada,Casual,Inactive,Sports Betting,Credit Card,2024-04-05,Yes
P00983,2023-12-22,UK,VIP,Active,Live Casino,Bank Transfer,2024-12-23,Yes
P00984,2024-03-24,Nigeria,Casual,Active,Table Games,Crypto,2024-12-20,Yes
P00985,2024-12-29,Canada,Casual,Inactive,Table Games,Crypto,2024-12-29,No
P00986,2024-09-28,Germany,VIP,Active,Sports Betting,E-Wallet,2024-12-28,Yes
P00987,2024-05-18,Sweden,Casual,Active,Table Games,E-Wallet,2024-12-23,Yes
P00988,2023-01-19,India,Casual,Inactive,Live Casino,E-Wallet,2023-10-13,No
P00989,2023-02-02,Canada,VIP,Self-Excluded,Slots,E-Wallet,2024-01-13,Yes
P00990,2023-09-22,UK,Casual,Dormant,Poker,Bank Transfer,2024-03-21,No
P00991,2024-06-11,UK,VIP,Inactive,Sports Betting,Crypto,2024-07-07,No
P00992,2023-04-19,Finland,Regular,Dormant,Slots,Credit Card,2023-08-01,Yes
P00993,2023-07-30,Brazil,Casual,Dormant,Sports Betting,Crypto,2023-10-18,Yes
P00994,2024-10-24,Germany,Casual,Inactive,Live Casino,Crypto,2024-11-01,No
P00995,2023-01-07,Sweden,Regular,Active,Table Games,Bank Transfer,2024-12-29,Yes
P00996,2024-01-17,India,Casual,Self-Excluded,Live Casino,E-Wallet,2024-08-16,No
P00997,2023-08-22,Canada,Regular,Active,Sports Betting,Crypto,2024-12-23,No
P00998,2024-11-29,Sweden,Regular,Inactive,Live Casino,Credit Card,2024-11-29,Yes
P00999,2023-03-13,Canada,Regular,Active,Live Casino,Crypto,2024-12-22,Yes
P01000,2024-11-07,Malta,Regular,Dormant,Poker,Credit Card,2024-11-07,No
P01001,2024-11-07,Brazil,Whale,Dormant,Sports Betting,Crypto,2024-11-07,No
P01002,2023-11-08,India,Regular,Self-Excluded,Slots,Bank Transfer,2024-04-16,No
P01003,2023-05-31,Cyprus,Regular,Self-Excluded,Poker,Crypto,2024-08-29,Yes
P01004,2024-10-26,Brazil,VIP,Active,Slots,Credit Card,2024-12-20,Yes
P01005,2023-05-10,Brazil,Casual,Inactive,Live Casino,Credit Card,2024-11-13,Yes
P01006,2023-12-15,UK,Casual,Dormant,Slots,Bank Transfer,2024-03-05,Yes
P01007,2024-03-08,UK,Regular,Dormant,Table Games,Bank Transfer,2024-04-05,Yes
P01008,2023-02-18,Sweden,Casual,Dormant,Table Games,Credit Card,2023-06-25,Yes
P01009,2024-08-18,Finland,Whale,Active,Poker,E-Wallet,2024-12-31,Yes
P01010,2024-08-09,Canada,Casual,Self-Excluded,Poker,E-Wallet,2024-11-08,Yes
P01011,2023-07-17,Sweden,Regular,Dormant,Slots,E-Wallet,2024-01-17,Yes
P01012,2023-03-25,Malta,VIP,Active,Sports Betting,E-Wallet,2024-12-23,Yes
P01013,2024-06-22,Finland,Casual,Inactive,Sports Betting,Bank Transfer,2024-11-12,Yes
P01014,2024-03-26,Sweden,Regular,Self-Excluded,Sports Betting,E-Wallet,2024-11-23,Yes
P01015,2024-12-29,Finland,Casual,Inactive,Poker,Credit Card,2024-12-29,Yes
P01016,2023-02-03,India,Casual,Self-Excluded,Slots,Crypto,2024-08-28,Yes
P01017,2023-10-24,Germany,Casual,Active,Table Games,Bank Transfer,2024-12-19,No
P01018,2024-05-12,Malta,Casual,Active,Poker,Crypto,2024-12-19,Yes
P01019,2023-10-18,Sweden,VIP,Active,Slots,Credit Card,2024-12-30,Yes
P01020,2023-02-15,Brazil,Casual,Inactive,Poker,Crypto,2024-09-23,No
P01021,2024-05-01,Malta,Regular,Dormant,Poker,Crypto,2024-06-03,No
P01022,2023-06-02,Germany,Regular,Dormant,Poker,Crypto,2023-11-15,Yes
P01023,2023-12-14,Sweden,VIP,Active,Table Games,Credit Card,2024-12-27,No
P01024,2024-08-08,Brazil,Regular,Inactive,Poker,Credit Card,2024-11-14,Yes
P01025,2024-09-25,Nigeria,Casual,Inactive,Poker,E-Wallet,2024-10-01,No
P01026,2023-01-20,Finland,Regular,Active,Live Casino,Credit Card,2024-12-31,Yes
P01027,2024-12-23,Nigeria,Casual,Dormant,Sports Betting,Credit Card,2024-12-23,No
P01028,2024-02-16,UK,Regular,Inactive,Table Games,Crypto,2024-10-24,Yes
P01029,2024-06-24,Germany,Casual,Active,Slots,Credit Card,2024-12-21,Yes
P01030,2023-07-07,Malta,Casual,Active,Table Games,Crypto,2024-12-18,Yes
P01031,2023-11-30,UK,Casual,Active,Table Games,Crypto,2024-12-28,Yes
P01032,2023-11-28,Germany,Casual,Active,Slots,E-Wallet,2024-12-30,Yes
P01033,2023-08-31,Finland,Regular,Inactive,Sports Betting,Credit Card,2024-09-19,Yes
P01034,2024-07-20,UK,Casual,Inactive,Sports Betting,E-Wallet,2024-11-20,No
P01035,2024-07-21,Cyprus,Casual,Dormant,Poker,E-Wallet,2024-08-02,Yes
P01036,2023-03-27,Cyprus,Casual,Dormant,Live Casino,Bank Transfer,2024-08-20,Yes
P01037,2023-09-09,Finland,Casual,Inactive,Sports Betting,Credit Card,2024-04-12,Yes
P01038,2024-09-27,UK,Casual,Active,Slots,Crypto,2024-12-19,Yes
P01039,2024-11-27,Cyprus,Casual,Inactive,Poker,Bank Transfer,2024-11-29,Yes
P01040,2024-07-30,Canada,Regular,Active,Slots,E-Wallet,2024-12-18,Yes
P01041,2024-03-18,India,Whale,Active,Table Games,Bank Transfer,2024-12-25,No
P01042,2023-10-07,India,Regular,Active,Live Casino,Crypto,2024-12-22,No
P01043,2024-12-09,UK,Casual,Active,Poker,Crypto,2024-12-31,Yes
P01044,2023-06-27,Canada,Casual,Inactive,Poker,Credit Card,2024-11-08,No
P01045,2023-03-21,Germany,Regular,Inactive,Table Games,Crypto,2024-06-18,No
P01046,2023-07-01,UK,Casual,Dormant,Slots,Crypto,2024-08-19,Yes
P01047,2023-01-10,Brazil,Casual,Active,Table Games,E-Wallet,2024-12-17,Yes
P01048,2023-11-07,Cyprus,Regular,Dormant,Sports Betting,Bank Transfer,2024-02-28,Yes
P01049,2024-12-21,Cyprus,Casual,Self-Excluded,Slots,E-Wallet,2024-12-21,No
P01050,2023-04-24,Sweden,Regular,Dormant,Live Casino,E-Wallet,2024-09-17,Yes
P01051,2024-11-29,Germany,Regular,Inactive,Poker,E-Wallet,2024-11-29,Yes
P01052,2024-08-06,Finland,Casual,Dormant,Table Games,E-Wallet,2024-10-01,No
P01053,2024-12-10,Nigeria,Casual,Self-Excluded,Table Games,Crypto,2024-12-10,Yes
P01054,2024-11-20,UK,Casual,Dormant,Table Games,Crypto,2024-11-20,No
P01055,2023-05-05,Sweden,Casual,Self-Excluded,Table Games,Credit Card,2024-08-24,No
P01056,2023-10-12,Sweden,Casual,Dormant,Table Games,Credit Card,2024-07-10,Yes
P01057,2024-08-08,Cyprus,Casual,Dormant,Sports Betting,Credit Card,2024-09-24,No
P01058,2023-12-04,Germany,Casual,Active,Slots,Crypto,2024-12-27,Yes
P01059,2024-10-03,Brazil,Casual,Dormant,Live Casino,Credit Card,2024-10-03,Yes
P01060,2023-02-25,Cyprus,Whale,Self-Excluded,Slots,Crypto,2024-08-10,No
P01061,2024-08-15,UK,Regular,Active,Sports Betting,Bank Transfer,2024-12-17,No
P01062,2023-05-11,Sweden,Regular,Active,Slots,Bank Transfer,2024-12-29,Yes
P01063,2023-04-15,UK,Casual,Self-Excluded,Table Games,Crypto,2024-11-07,Yes
P01064,2024-02-25,Nigeria,Regular,Active,Slots,Crypto,2024-12-26,Yes
P01065,2024-09-27,UK,Regular,Inactive,Sports Betting,Bank Transfer,2024-11-09,Yes
P01066,2023-01-13,Nigeria,Casual,Inactive,Live Casino,E-Wallet,2023-03-23,Yes
P01067,2024-03-07,Malta,Casual,Inactive,Live Casino,E-Wallet,2024-10-20,No
P01068,2023-11-16,India,Casual,Inactive,Table Games,E-Wallet,2024-08-04,Yes
P01069,2023-12-18,Finland,Casual,Active,Poker,E-Wallet,2024-12-17,Yes
P01070,2024-07-26,India,Regular,Dormant,Live Casino,E-Wallet,2024-09-18,Yes
P01071,2023-03-12,Sweden,Casual,Active,Sports Betting,Bank Transfer,2024-12-27,No
P01072,2023-12-10,India,Regular,Inactive,Live Casino,Credit Card,2024-07-11,Yes
P01073,2023-02-13,Cyprus,Regular,Inactive,Live Casino,Crypto,2023-02-16,Yes
P01074,2023-12-06,Cyprus,Casual,Dormant,Sports Betting,E-Wallet,2024-06-15,No
P01075,2023-01-11,Finland,Casual,Active,Slots,E-Wallet,2024-12-17,Yes
P01076,2024-08-22,UK,Casual,Dormant,Slots,E-Wallet,2024-09-14,Yes
P01077,2023-09-26,Finland,Casual,Self-Excluded,Live Casino,E-Wallet,2024-03-17,Yes
P01078,2023-09-26,Malta,Casual,Dormant,Sports Betting,Credit Card,2023-10-06,Yes
P01079,2024-04-12,India,Casual,Active,Live Casino,Crypto,2024-12-29,No
P01080,2023-05-28,Cyprus,Casual,Dormant,Live Casino,Crypto,2023-08-02,Yes
P01081,2024-03-15,UK,Casual,Dormant,Poker,E-Wallet,2024-05-16,No
P01082,2023-06-02,Brazil,Casual,Active,Live Casino,Crypto,2024-12-17,Yes
P01083,2024-04-26,Germany,Casual,Dormant,Live Casino,Crypto,2024-09-30,No
P01084,2024-06-05,Sweden,Regular,Inactive,Live Casino,Bank Transfer,2024-10-15,Yes
P01085,2024-05-09,Sweden,Regular,Self-Excluded,Table Games,Crypto,2024-09-12,Yes
P01086,2024-10-27,Cyprus,Regular,Active,Sports Betting,E-Wallet,2024-12-20,Yes
P01087,2024-01-22,Brazil,Casual,Inactive,Poker,Credit Card,2024-07-31,Yes
P01088,2024-03-31,Nigeria,Casual,Inactive,Slots,Crypto,2024-05-28,Yes
P01089,2024-04-06,India,Casual,Inactive,Sports Betting,Bank Transfer,2024-07-19,Yes
P01090,2024-03-28,Germany,Casual,Active,Table Games,Credit Card,2024-12-27,Yes
P01091,2024-07-13,Cyprus,Regular,Inactive,Slots,Credit Card,2024-09-21,Yes
P01092,2023-07-25,India,Casual,Active,Table Games,Bank Transfer,2024-12-27,Yes
P01093,2023-10-09,Malta,Regular,Active,Poker,Bank Transfer,2024-12-26,Yes
P01094,2023-12-21,Canada,Casual,Dormant,Poker,Credit Card,2024-07-14,Yes
P01095,2023-06-02,Cyprus,Regular,Dormant,Live Casino,Crypto,2023-09-26,Yes
P01096,2024-07-19,India,Regular,Dormant,Slots,Bank Transfer,2024-09-16,No
P01097,2024-12-15,Sweden,Casual,Inactive,Sports Betting,Credit Card,2024-12-15,Yes
P01098,2023-05-12,UK,Regular,Active,Sports Betting,Bank Transfer,2024-12-28,Yes
P01099,2024-12-03,Finland,Casual,Dormant,Table Games,Bank Transfer,2024-12-03,Yes
P01100,2023-02-02,India,Regular,Dormant,Poker,Crypto,2023-07-09,No
P01101,2024-02-05,Cyprus,Casual,Active,Sports Betting,Credit Card,2024-12-23,Yes
P01102,2024-10-16,Germany,Whale,Dormant,Live Casino,Credit Card,2024-10-16,Yes
P01103,2024-12-06,UK,Casual,Inactive,Live Casino,E-Wallet,2024-12-06,Yes
P01104,2023-10-18,Finland,Whale,Active,Slots,Crypto,2024-12-21,Yes
P01105,2023-06-25,Canada,Regular,Active,Sports Betting,E-Wallet,2024-12-31,No
P01106,2024-03-04,Canada,Casual,Inactive,Live Casino,E-Wallet,2024-04-08,No
P01107,2024-12-27,Malta,Casual,Self-Excluded,Poker,Bank Transfer,2024-12-27,Yes
P01108,2024-12-02,Cyprus,Regular,Inactive,Slots,E-Wallet,2024-12-02,Yes
P01109,2024-09-11,India,VIP,Self-Excluded,Poker,Crypto,2024-11-17,Yes
P01110,2023-04-04,Sweden,Regular,Active,Table Games,Bank Transfer,2024-12-31,Yes
P01111,2023-06-29,Nigeria,VIP,Active,Sports Betting,Crypto,2024-12-19,Yes
P01112,2024-12-16,Canada,Regular,Inactive,Slots,E-Wallet,2024-12-16,No
P01113,2024-10-05,Germany,Casual,Inactive,Live Casino,Crypto,2024-11-16,Yes
P01114,2023-05-05,Germany,Regular,Dormant,Poker,Bank Transfer,2023-07-22,Yes
P01115,2023-08-01,UK,Casual,Inactive,Slots,Crypto,2024-03-24,Yes
P01116,2023-07-19,Brazil,Regular,Inactive,Slots,E-Wallet,2023-07-24,Yes
P01117,2024-05-11,Finland,Regular,Inactive,Live Casino,Crypto,2024-06-01,Yes
P01118,2023-06-15,Nigeria,VIP,Active,Slots,E-Wallet,2024-12-17,Yes
P01119,2024-02-05,UK,Regular,Active,Table Games,E-Wallet,2024-12-27,Yes
P01120,2023-02-05,Cyprus,Casual,Dormant,Sports Betting,Credit Card,2024-08-03,No
P01121,2024-10-18,Germany,VIP,Inactive,Sports Betting,Bank Transfer,2024-11-29,Yes
P01122,2023-02-19,Cyprus,Regular,Dormant,Table Games,E-Wallet,2023-09-13,Yes
P01123,2023-01-29,Cyprus,Casual,Dormant,Slots,E-Wallet,2024-01-09,No
P01124,2024-11-11,UK,Casual,Active,Sports Betting,Credit Card,2024-12-19,No
P01125,2024-10-03,Finland,Casual,Active,Sports Betting,Crypto,2024-12-20,Yes
P01126,2024-01-01,Canada,Casual,Active,Table Games,Credit Card,2024-12-17,Yes
P01127,2023-03-09,Nigeria,Casual,Self-Excluded,Table Games,Credit Card,2023-12-19,Yes
P01128,2023-11-05,Germany,Casual,Dormant,Poker,E-Wallet,2024-07-17,Yes
P01129,2023-11-29,Malta,Casual,Dormant,Table Games,E-Wallet,2024-06-14,Yes
P01130,2023-11-22,Germany,VIP,Dormant,Table Games,Credit Card,2024-07-25,Yes
P01131,2024-01-27,Finland,Regular,Inactive,Poker,Credit Card,2024-05-25,Yes
P01132,2023-05-08,Canada,Regular,Active,Live Casino,Credit Card,2024-12-28,Yes
P01133,2023-10-31,Cyprus,Casual,Active,Slots,E-Wallet,2024-12-23,No
P01134,2024-03-30,Malta,Regular,Self-Excluded,Table Games,Bank Transfer,2024-06-22,Yes
P01135,2024-06-17,Brazil,Regular,Dormant,Slots,E-Wallet,2024-08-09,No
P01136,2023-09-06,Cyprus,Casual,Active,Live Casino,Crypto,2024-12-17,Yes
P01137,2024-10-06,Sweden,Casual,Active,Slots,E-Wallet,2024-12-30,Yes
P01138,2023-07-29,Nigeria,Whale,Active,Poker,E-Wallet,2024-12-19,Yes
P01139,2024-04-23,Cyprus,Casual,Active,Live Casino,Crypto,2024-12-28,Yes
P01140,2023-10-20,Cyprus,Casual,Inactive,Table Games,Crypto,2024-09-09,Yes
P01141,2024-02-12,Sweden,Whale,Active,Sports Betting,Crypto,2024-12-24,No
P01142,2024-05-08,Canada,VIP,Active,Slots,Bank Transfer,2024-12-23,Yes
P01143,2023-06-29,Brazil,Casual,Active,Sports Betting,Bank Transfer,2024-12-24,Yes
P01144,2023-03-15,Sweden,Regular,Active,Live Casino,E-Wallet,2024-12-28,No
P01145,2024-05-27,Sweden,Casual,Self-Excluded,Sports Betting,Crypto,2024-08-30,No
P01146,2024-01-18,Nigeria,Whale,Active,Slots,Crypto,2024-12-21,No
P01147,2023-05-08,Malta,Whale,Active,Live Casino,Crypto,2024-12-26,No
P01148,2023-12-23,India,Regular,Inactive,Slots,Crypto,2024-08-29,No
P01149,2023-09-06,India,Regular,Inactive,Slots,E-Wallet,2024-10-26,Yes
P01150,2024-11-28,Nigeria,Casual,Active,Poker,E-Wallet,2024-12-20,Yes
P01151,2024-10-21,Canada,Regular,Self-Excluded,Poker,Credit Card,2024-11-14,Yes
P01152,2024-03-09,Brazil,Casual,Active,Table Games,Crypto,2024-12-23,Yes
P01153,2023-04-02,India,Regular,Active,Live Casino,Bank Transfer,2024-12-26,Yes
P01154,2024-02-12,Malta,VIP,Inactive,Sports Betting,Credit Card,2024-02-15,Yes
P01155,2024-03-03,Canada,Regular,Inactive,Live Casino,E-Wallet,2024-07-28,Yes
P01156,2023-07-22,Germany,Regular,Inactive,Sports Betting,E-Wallet,2024-04-04,Yes
P01157,2023-07-07,Brazil,Casual,Dormant,Sports Betting,Crypto,2023-10-13,Yes
P01158,2024-10-13,Germany,Regular,Active,Sports Betting,Credit Card,2024-12-21,Yes
P01159,2024-08-22,Germany,Casual,Active,Slots,Credit Card,2024-12-24,Yes
P01160,2024-11-12,Germany,Whale,Active,Live Casino,Credit Card,2024-12-17,Yes
P01161,2023-09-30,India,Regular,Dormant,Poker,Crypto,2024-05-29,Yes
P01162,2023-12-18,India,Regular,Dormant,Sports Betting,Crypto,2024-04-18,Yes
P01163,2023-12-05,Sweden,Whale,Self-Excluded,Sports Betting,E-Wallet,2023-12-06,Yes
P01164,2024-06-27,Cyprus,Casual,Active,Table Games,Crypto,2024-12-28,Yes
P01165,2024-05-01,Cyprus,Regular,Inactive,Slots,Bank Transfer,2024-10-17,Yes
P01166,2023-02-16,Sweden,Casual,Dormant,Live Casino,Crypto,2024-01-15,Yes
P01167,2023-03-25,Sweden,Regular,Active,Slots,Crypto,2024-12-31,Yes
P01168,2023-05-27,Nigeria,Casual,Dormant,Poker,Credit Card,2024-08-17,Yes
P01169,2023-11-05,Sweden,Regular,Dormant,Live Casino,Crypto,2024-08-11,No
P01170,2024-07-07,Malta,Casual,Active,Slots,Credit Card,2024-12-20,Yes
P01171,2023-06-14,Canada,Regular,Dormant,Table Games,E-Wallet,2023-11-28,Yes
P01172,2024-11-17,Finland,Regular,Active,Sports Betting,Credit Card,2024-12-19,No
P01173,2023-08-18,Nigeria,Casual,Dormant,Slots,Bank Transfer,2024-09-13,Yes
P01174,2024-01-26,Canada,Regular,Self-Excluded,Live Casino,E-Wallet,2024-11-08,Yes
P01175,2023-04-25,Nigeria,Casual,Active,Live Casino,Credit Card,2024-12-28,Yes
P01176,2023-11-17,UK,Casual,Dormant,Table Games,Credit Card,2024-09-07,Yes
P01177,2024-02-02,India,Casual,Dormant,Live Casino,E-Wallet,2024-04-23,Yes
P01178,2024-04-16,Brazil,Casual,Active,Live Casino,Crypto,2024-12-30,Yes
P01179,2023-10-18,UK,Casual,Active,Poker,Bank Transfer,2024-12-27,Yes
P01180,2023-05-07,Nigeria,Whale,Active,Sports Betting,E-Wallet,2024-12-30,Yes
P01181,2024-01-21,India,Regular,Active,Live Casino,E-Wallet,2024-12-29,No
P01182,2023-08-19,Malta,VIP,Inactive,Sports Betting,Crypto,2023-09-14,Yes
P01183,2023-06-13,Canada,VIP,Dormant,Table Games,Crypto,2024-03-19,Yes
P01184,2024-02-05,Brazil,Whale,Active,Table Games,E-Wallet,2024-12-25,Yes
P01185,2023-04-10,Nigeria,Regular,Active,Slots,Bank Transfer,2024-12-29,Yes
P01186,2023-05-21,Brazil,Casual,Inactive,Live Casino,E-Wallet,2024-09-26,Yes
P01187,2024-10-28,Nigeria,Regular,Active,Slots,E-Wallet,2024-12-28,Yes
P01188,2024-11-26,Germany,Whale,Self-Excluded,Table Games,Crypto,2024-11-26,Yes
P01189,2024-06-11,Canada,Casual,Self-Excluded,Live Casino,Crypto,2024-11-09,Yes
P01190,2024-02-11,Canada,Casual,Inactive,Slots,Crypto,2024-05-09,No
P01191,2023-10-09,India,Regular,Inactive,Slots,Credit Card,2024-05-23,Yes
P01192,2024-10-18,Cyprus,Casual,Self-Excluded,Slots,Crypto,2024-11-19,Yes
P01193,2024-08-30,Canada,Regular,Active,Table Games,E-Wallet,2024-12-24,Yes
P01194,2024-07-04,UK,Casual,Active,Sports Betting,Crypto,2024-12-30,Yes
P01195,2024-07-05,Cyprus,VIP,Inactive,Slots,E-Wallet,2024-08-05,No
P01196,2023-01-06,Germany,Regular,Inactive,Slots,E-Wallet,2023-11-23,Yes
P01197,2023-03-31,Germany,Regular,Inactive,Slots,Bank Transfer,2023-05-05,Yes
P01198,2024-03-09,UK,Regular,Dormant,Live Casino,Bank Transfer,2024-08-24,Yes
P01199,2023-10-28,Malta,VIP,Inactive,Poker,Crypto,2024-06-11,Yes
P01200,2023-12-27,Cyprus,Regular,Inactive,Slots,Credit Card,2024-09-13,Yes
P01201,2023-11-03,Malta,Casual,Dormant,Poker,E-Wallet,2024-02-21,Yes
P01202,2024-09-29,Brazil,Casual,Inactive,Sports Betting,E-Wallet,2024-10-31,Yes
P01203,2023-09-18,Malta,Casual,Self-Excluded,Poker,E-Wallet,2024-09-07,Yes
P01204,2024-10-10,India,Regular,Self-Excluded,Poker,E-Wallet,2024-10-22,Yes
P01205,2024-03-20,Germany,Casual,Inactive,Table Games,Credit Card,2024-07-24,Yes
P01206,2024-02-21,Germany,Regular,Active,Table Games,Bank Transfer,2024-12-27,No
P01207,2023-08-20,Canada,Casual,Active,Live Casino,Crypto,2024-12-18,No
P01208,2023-05-07,Brazil,Regular,Active,Poker,Crypto,2024-12-28,Yes
P01209,2024-08-08,Brazil,Casual,Dormant,Poker,Credit Card,2024-09-12,No
P01210,2024-02-03,Finland,Casual,Active,Poker,Crypto,2024-12-29,Yes
